author,created,field,fieldtype,from,fromString,key,project,to,toString
rrinaudo,2014-06-04 13:42:48.050,priority,jira,6,To be reviewed,MULE-7644,mule,2,Critical
rrinaudo,2014-06-04 13:45:29.961,description,jira,,"We are dropping java 6 support in Mule 3.6, so we need to migrate our build plans to compile and test Mule to run on Java 7. ",MULE-7644,mule,,"We are dropping java 6 support in Mule 3.6, so we need to migrate our build plans to compile and test Mule to run on Java 7. 
We also need to remove the Java 6 builds. 
"
rrinaudo,2014-06-04 16:03:10.180,Story Points,custom,,,MULE-7644,mule,,8
rrinaudo,2014-06-04 16:17:29.790,Sprint,custom,,,MULE-7644,mule,317,ESB Fitz Roy 3
andres.gregoire,2014-06-05 19:13:19.817,assignee,jira,,,MULE-7644,mule,andres.gregoire,Andres Gregoire
andres.gregoire,2014-06-05 19:13:26.228,status,jira,1,Open,MULE-7644,mule,3,In Progress
andres.gregoire,2014-06-11 14:26:39.692,Link,jira,,,MULE-7644,mule,EE-4073,This issue relates to EE-4073
andres.gregoire,2014-06-16 18:10:37.003,status,jira,3,In Progress,MULE-7644,mule,6,Closed
andres.gregoire,2014-06-16 18:10:37.003,Fix Version,jira,,,MULE-7644,mule,14583,3.6.0
andres.gregoire,2014-06-16 18:10:37.003,resolution,jira,,,MULE-7644,mule,1,Fixed
alejandro.sequeira,2015-07-10 14:04:39.859,Version,jira,,,MULE-7644,mule,15179,3.6.0
alejandro.sequeira,2015-07-10 14:04:39.859,Version,jira,14583,3.6.0 M1,MULE-7644,mule,,
alejandro.sequeira,2015-07-10 14:04:39.859,Fix Version,jira,,,MULE-7644,mule,15179,3.6.0
alejandro.sequeira,2015-07-10 14:04:39.859,Fix Version,jira,14583,3.6.0 M1,MULE-7644,mule,,
marcosnc,2014-06-03 21:26:07.398,Rank,custom,,,MULE-7642,mule,,Ranked higher
marcosnc,2014-06-03 21:26:18.623,Story Points,custom,,,MULE-7642,mule,,0
marcosnc,2014-06-03 21:26:24.174,Sprint,custom,,,MULE-7642,mule,308,ESB Fitz Roy 2
marcosnc,2014-06-03 21:26:24.523,Rank,custom,,,MULE-7642,mule,,Ranked lower
marcosnc,2014-06-03 21:27:08.041,Link,jira,,,MULE-7642,mule,SE-520,This issue duplicates SE-520
marcosnc,2014-06-03 21:27:49.466,Sprint,custom,308,ESB Fitz Roy 2,MULE-7642,mule,,
marcosnc,2014-06-03 21:28:13.142,priority,jira,6,To be reviewed,MULE-7642,mule,4,Minor
marcosnc,2014-06-03 21:28:32.731,Sprint,custom,,,MULE-7642,mule,308,ESB Fitz Roy 2
marcosnc,2014-06-03 21:28:41.079,status,jira,1,Open,MULE-7642,mule,3,In Progress
rrinaudo,2014-06-04 14:59:23.991,Rank,custom,,,MULE-7642,mule,,Ranked higher
rrinaudo,2014-06-04 16:17:29.218,Sprint,custom,308,ESB Fitz Roy 2,MULE-7642,mule,"308, 317","ESB Fitz Roy 2, ESB Fitz Roy 3"
marcosnc,2014-06-10 13:06:52.760,status,jira,3,In Progress,MULE-7642,mule,6,Closed
marcosnc,2014-06-10 13:06:52.760,Fix Version,jira,,,MULE-7642,mule,13278,3.3.4 (EE only)
marcosnc,2014-06-10 13:06:52.760,Fix Version,jira,,,MULE-7642,mule,14060,3.4.3 (EE only)
marcosnc,2014-06-10 13:06:52.760,Fix Version,jira,,,MULE-7642,mule,14576,3.5.1 (EE only)
marcosnc,2014-06-10 13:06:52.760,Fix Version,jira,,,MULE-7642,mule,13481,3.4.2 (EE only)
marcosnc,2014-06-10 13:06:52.760,Fix Version,jira,,,MULE-7642,mule,13074,3.4.1 (EE only)
marcosnc,2014-06-10 13:06:52.760,resolution,jira,,,MULE-7642,mule,1,Fixed
mariano.gonzalez,2014-06-03 19:14:34.505,Rank,custom,,,MULE-7640,mule,,Ranked higher
mariano.gonzalez,2014-06-03 19:14:38.834,Sprint,custom,,,MULE-7640,mule,308,ESB Fitz Roy 2
mariano.gonzalez,2014-06-03 19:14:39.136,Rank,custom,,,MULE-7640,mule,,Ranked lower
mariano.gonzalez,2014-06-03 19:15:01.817,Story Points,custom,,,MULE-7640,mule,,8
mariano.gonzalez,2014-06-03 19:15:01.817,priority,jira,6,To be reviewed,MULE-7640,mule,3,Major
mariano.gonzalez,2014-06-03 19:15:06.845,status,jira,1,Open,MULE-7640,mule,3,In Progress
mariano.gonzalez,2014-06-03 19:18:23.920,status,jira,3,In Progress,MULE-7640,mule,6,Closed
mariano.gonzalez,2014-06-03 19:18:23.920,resolution,jira,,,MULE-7640,mule,1,Fixed
mariano.gonzalez,2014-06-03 19:21:18.470,Link,jira,,,MULE-7640,mule,MULE-7641,This issue relates to MULE-7641
rrinaudo,2014-06-04 14:43:01.106,Epic Link,custom,,,MULE-7640,mule,54628,MULE-7641
alejandro.sequeira,2015-07-10 14:04:47.744,Version,jira,,,MULE-7640,mule,15179,3.6.0
alejandro.sequeira,2015-07-10 14:04:47.744,Version,jira,14583,3.6.0 M1,MULE-7640,mule,,
alejandro.sequeira,2015-07-10 14:04:47.744,Fix Version,jira,,,MULE-7640,mule,15179,3.6.0
alejandro.sequeira,2015-07-10 14:04:47.744,Fix Version,jira,14583,3.6.0 M1,MULE-7640,mule,,
vromero,2014-06-03 14:03:12.716,Project,jira,10238,Mule EE,MULE-7639,mule,10000,Mule
vromero,2014-06-03 14:03:12.716,Key,jira,,EE-4038,MULE-7639,mule,,MULE-7639
vromero,2014-06-03 14:03:12.716,Workflow,jira,150743,Mule EE workflow,MULE-7639,mule,150744,Main Mule Workflow v1.0
vromero,2014-06-03 14:03:12.716,Version,jira,14588,3.5.1-EE,MULE-7639,mule,,
vromero,2014-06-03 14:03:12.716,Component,jira,,,MULE-7639,mule,10166,Build: Libraries / Dependencies
vromero,2014-06-03 14:03:12.716,Component,jira,10466,Build: Libraries / Dependencies,MULE-7639,mule,,
vromero,2014-06-03 14:03:12.716,Component,jira,10627,QA: Testing,MULE-7639,mule,,
vromero,2014-06-03 14:03:12.716,Customer Value Points,custom,,10,MULE-7639,mule,,
vromero,2014-06-03 14:03:37.779,Link,jira,,,MULE-7639,mule,EE-4022,This issue relates to EE-4022
vromero,2014-06-04 02:03:09.938,Story Points,custom,,,MULE-7639,mule,,0
vromero,2014-06-04 02:03:36.402,priority,jira,6,To be reviewed,MULE-7639,mule,4,Minor
vromero,2014-06-04 02:04:18.671,Sprint,custom,,,MULE-7639,mule,308,ESB Fitz Roy 2
vromero,2014-06-04 02:04:19.043,Rank,custom,,,MULE-7639,mule,,Ranked higher
vromero,2014-06-04 02:04:44.795,status,jira,1,Open,MULE-7639,mule,6,Closed
vromero,2014-06-04 02:04:44.795,Fix Version,jira,,,MULE-7639,mule,14583,3.6.0
vromero,2014-06-04 02:04:44.795,resolution,jira,,,MULE-7639,mule,1,Fixed
alejandro.sequeira,2015-07-10 14:04:53.071,Fix Version,jira,,,MULE-7639,mule,15179,3.6.0
alejandro.sequeira,2015-07-10 14:04:53.071,Fix Version,jira,14583,3.6.0 M1,MULE-7639,mule,,
pablo.lagreca.ce,2014-06-02 18:28:14.584,labels,jira,,,MULE-7638,mule,,esb-backlog
pablo.lagreca.ce,2014-06-02 18:28:22.145,Story Points,custom,,,MULE-7638,mule,,8
pablo.lagreca.ce,2014-06-02 18:29:07.171,Sprint,custom,,,MULE-7638,mule,308,ESB Fitz Roy 2
pablo.lagreca.ce,2014-06-02 18:29:07.444,Rank,custom,,,MULE-7638,mule,,Ranked higher
pablo.lagreca.ce,2014-06-02 18:29:42.338,priority,jira,6,To be reviewed,MULE-7638,mule,2,Critical
pablo.lagreca.ce,2014-06-02 18:29:48.124,status,jira,1,Open,MULE-7638,mule,3,In Progress
rrinaudo,2014-06-04 14:59:23.734,Rank,custom,,,MULE-7638,mule,,Ranked higher
rrinaudo,2014-06-04 16:17:29.076,Sprint,custom,308,ESB Fitz Roy 2,MULE-7638,mule,"308, 317","ESB Fitz Roy 2, ESB Fitz Roy 3"
pablo.lagreca.ce,2014-06-04 20:38:37.895,status,jira,3,In Progress,MULE-7638,mule,6,Closed
pablo.lagreca.ce,2014-06-04 20:38:37.895,Fix Version,jira,,,MULE-7638,mule,14576,3.5.1 (EE only)
pablo.lagreca.ce,2014-06-04 20:38:37.895,Fix Version,jira,,,MULE-7638,mule,14583,3.6.0
pablo.lagreca.ce,2014-06-04 20:38:37.895,resolution,jira,,,MULE-7638,mule,1,Fixed
alejandro.sequeira,2015-07-10 14:04:58.750,Fix Version,jira,,,MULE-7638,mule,15179,3.6.0
alejandro.sequeira,2015-07-10 14:04:58.750,Fix Version,jira,14583,3.6.0 M1,MULE-7638,mule,,
rrinaudo,2014-06-02 17:00:42.258,Rank,custom,,,MULE-7637,mule,,Ranked higher
rrinaudo,2014-06-02 17:00:51.419,Rank,custom,,,MULE-7637,mule,,Ranked higher
rrinaudo,2014-06-02 17:00:55.901,Story Points,custom,,,MULE-7637,mule,,8
rrinaudo,2014-06-02 17:05:14.601,Sprint,custom,,,MULE-7637,mule,315,Performance Sprint 10
rrinaudo,2014-06-03 14:23:02.269,labels,jira,,esb-backlog performance,MULE-7637,mule,,performance
dfeist,2014-06-10 21:09:18.726,priority,jira,6,To be reviewed,MULE-7637,mule,2,Critical
dfeist,2014-06-10 21:09:26.922,status,jira,1,Open,MULE-7637,mule,3,In Progress
rrinaudo,2014-06-11 14:30:27.145,priority,jira,2,Critical,MULE-7637,mule,3,Major
wai.ip,2014-06-16 18:21:05.718,Link,jira,,,MULE-7637,mule,MULE-7656,This issue is broken down into MULE-7656
wai.ip,2014-06-16 18:21:05.784,Link,jira,,,MULE-7637,mule,MULE-7664,This issue is broken down into MULE-7664
wai.ip,2014-06-16 18:21:05.852,Link,jira,,,MULE-7637,mule,MULE-7666,This issue is broken down into MULE-7666
wai.ip,2014-06-16 18:21:05.918,Link,jira,,,MULE-7637,mule,MULE-7669,This issue is broken down into MULE-7669
wai.ip,2014-06-16 18:21:05.988,Link,jira,,,MULE-7637,mule,MULE-7671,This issue is broken down into MULE-7671
wai.ip,2014-06-16 18:24:22.408,status,jira,3,In Progress,MULE-7637,mule,6,Closed
wai.ip,2014-06-16 18:24:22.408,Fix Version,jira,,,MULE-7637,mule,14576,3.5.1 (EE only)
wai.ip,2014-06-16 18:24:22.408,resolution,jira,,,MULE-7637,mule,1,Fixed
alejandro.sequeira,2014-05-29 16:10:49.459,priority,jira,6,To be reviewed,MULE-7636,mule,3,Major
ignacio.gleria,2014-05-29 19:03:58.850,Story Points,custom,,,MULE-7636,mule,,1
ignacio.gleria,2014-05-29 19:04:02.396,Sprint,custom,,,MULE-7636,mule,308,ESB Fitz Roy 2
ignacio.gleria,2014-05-29 19:04:02.716,Rank,custom,,,MULE-7636,mule,,Ranked higher
ignacio.gleria,2014-05-29 19:04:08.485,status,jira,1,Open,MULE-7636,mule,3,In Progress
ignacio.gleria,2014-05-30 18:00:21.549,status,jira,3,In Progress,MULE-7636,mule,6,Closed
ignacio.gleria,2014-05-30 18:00:21.549,Fix Version,jira,,,MULE-7636,mule,14583,3.6.0
ignacio.gleria,2014-05-30 18:00:21.549,resolution,jira,,,MULE-7636,mule,1,Fixed
ignacio.gleria,2014-05-30 18:00:55.723,resolution,jira,1,Fixed,MULE-7636,mule,,
ignacio.gleria,2014-05-30 18:00:55.723,status,jira,6,Closed,MULE-7636,mule,4,Reopened
ignacio.gleria,2014-05-30 18:01:08.336,status,jira,4,Reopened,MULE-7636,mule,3,In Progress
ignacio.gleria,2014-05-30 18:01:29.134,status,jira,3,In Progress,MULE-7636,mule,6,Closed
ignacio.gleria,2014-05-30 18:01:29.134,resolution,jira,,,MULE-7636,mule,1,Fixed
alejandro.sequeira,2015-07-10 14:04:25.275,Fix Version,jira,,,MULE-7636,mule,15179,3.6.0
alejandro.sequeira,2015-07-10 14:04:25.275,Fix Version,jira,14583,3.6.0 M1,MULE-7636,mule,,
mariano.gonzalez,2014-05-28 17:19:22.078,Rank,custom,,,MULE-7635,mule,,Ranked higher
mariano.gonzalez,2014-05-28 17:19:26.166,Sprint,custom,,,MULE-7635,mule,308,ESB Fitz Roy 2
mariano.gonzalez,2014-05-28 17:19:26.524,Rank,custom,,,MULE-7635,mule,,Ranked higher
mariano.gonzalez,2014-05-28 17:19:44.363,Story Points,custom,,,MULE-7635,mule,,1
mariano.gonzalez,2014-05-28 17:19:44.363,priority,jira,6,To be reviewed,MULE-7635,mule,3,Major
mariano.gonzalez,2014-05-28 17:21:19.484,status,jira,1,Open,MULE-7635,mule,6,Closed
mariano.gonzalez,2014-05-28 17:21:19.484,resolution,jira,,,MULE-7635,mule,1,Fixed
mariano.gonzalez,2014-06-03 19:21:18.356,Link,jira,,,MULE-7635,mule,MULE-7641,This issue relates to MULE-7641
rrinaudo,2014-06-04 14:43:03.353,Epic Link,custom,,,MULE-7635,mule,54628,MULE-7641
alejandro.sequeira,2015-07-10 14:04:20.434,Version,jira,,,MULE-7635,mule,15179,3.6.0
alejandro.sequeira,2015-07-10 14:04:20.434,Version,jira,14583,3.6.0 M1,MULE-7635,mule,,
alejandro.sequeira,2015-07-10 14:04:20.434,Fix Version,jira,,,MULE-7635,mule,15179,3.6.0
alejandro.sequeira,2015-07-10 14:04:20.434,Fix Version,jira,14583,3.6.0 M1,MULE-7635,mule,,
matias.coaker,2014-05-26 15:53:02.632,priority,jira,6,To be reviewed,MULE-7631,mule,2,Critical
mariano.gonzalez,2014-05-28 14:20:09.255,status,jira,1,Open,MULE-7631,mule,3,In Progress
mariano.gonzalez,2014-05-28 14:20:15.280,assignee,jira,dfeist,Daniel Feist,MULE-7631,mule,mariano.gonzalez,Mariano Gonzalez
mariano.gonzalez,2014-05-28 14:20:41.574,Fix Version,jira,,,MULE-7631,mule,14576,3.5.1 (EE only)
mariano.gonzalez,2014-05-28 14:20:41.574,Fix Version,jira,,,MULE-7631,mule,14583,3.6.0
mariano.gonzalez,2014-05-28 14:20:41.574,labels,jira,,,MULE-7631,mule,,esb-backlog
mariano.gonzalez,2014-05-28 14:43:11.532,Sprint,custom,,,MULE-7631,mule,308,ESB Fitz Roy 2
mariano.gonzalez,2014-05-28 14:43:11.853,Rank,custom,,,MULE-7631,mule,,Ranked higher
mariano.gonzalez,2014-05-28 14:43:31.968,Story Points,custom,,,MULE-7631,mule,,2
mariano.gonzalez,2014-05-28 14:43:41.689,status,jira,3,In Progress,MULE-7631,mule,10001,To Be Merged
mariano.gonzalez,2014-05-28 18:18:53.413,status,jira,10001,To Be Merged,MULE-7631,mule,6,Closed
mariano.gonzalez,2014-05-28 18:18:53.413,resolution,jira,,,MULE-7631,mule,1,Fixed
alejandro.sequeira,2015-07-10 14:04:35.617,Fix Version,jira,,,MULE-7631,mule,15179,3.6.0
alejandro.sequeira,2015-07-10 14:04:35.617,Fix Version,jira,14583,3.6.0 M1,MULE-7631,mule,,
marcosnc,2014-05-23 19:51:50.622,Story Points,custom,,,MULE-7629,mule,,0
marcosnc,2014-05-23 19:52:11.663,Link,jira,,,MULE-7629,mule,SE-822,This issue relates to SE-822
marcosnc,2014-05-23 19:52:17.370,Sprint,custom,,,MULE-7629,mule,308,ESB Fitz Roy 2
marcosnc,2014-05-23 19:52:17.745,Rank,custom,,,MULE-7629,mule,,Ranked higher
marcosnc,2014-05-23 19:52:51.033,priority,jira,6,To be reviewed,MULE-7629,mule,2,Critical
marcosnc,2014-05-23 19:53:03.934,status,jira,1,Open,MULE-7629,mule,3,In Progress
marcosnc,2014-05-27 19:53:09.645,status,jira,3,In Progress,MULE-7629,mule,6,Closed
marcosnc,2014-05-27 19:53:09.645,Fix Version,jira,,,MULE-7629,mule,14060,3.4.3 (EE only)
marcosnc,2014-05-27 19:53:09.645,Fix Version,jira,,,MULE-7629,mule,14576,3.5.1 (EE only)
marcosnc,2014-05-27 19:53:09.645,Fix Version,jira,,,MULE-7629,mule,14583,3.6.0
marcosnc,2014-05-27 19:53:09.645,resolution,jira,,,MULE-7629,mule,1,Fixed
alejandro.sequeira,2015-07-10 14:04:47.456,Fix Version,jira,,,MULE-7629,mule,15179,3.6.0
alejandro.sequeira,2015-07-10 14:04:47.456,Fix Version,jira,14583,3.6.0 M1,MULE-7629,mule,,
mariano.gonzalez,2014-05-22 19:56:25.614,Rank,custom,,,MULE-7627,mule,,Ranked higher
mariano.gonzalez,2014-05-22 19:56:29.106,Sprint,custom,,,MULE-7627,mule,308,ESB Fitz Roy 2
mariano.gonzalez,2014-05-22 19:56:29.448,Rank,custom,,,MULE-7627,mule,,Ranked higher
mariano.gonzalez,2014-05-22 19:56:48.831,Story Points,custom,,,MULE-7627,mule,,1
mariano.gonzalez,2014-05-22 19:56:48.831,priority,jira,6,To be reviewed,MULE-7627,mule,3,Major
mariano.gonzalez,2014-05-22 19:56:55.355,status,jira,1,Open,MULE-7627,mule,3,In Progress
mariano.gonzalez,2014-05-22 20:11:00.900,status,jira,3,In Progress,MULE-7627,mule,10001,To Be Merged
mariano.gonzalez,2014-05-22 21:03:05.692,status,jira,10001,To Be Merged,MULE-7627,mule,6,Closed
mariano.gonzalez,2014-05-22 21:03:05.692,resolution,jira,,,MULE-7627,mule,1,Fixed
alejandro.sequeira,2015-07-10 14:04:53.970,Fix Version,jira,,,MULE-7627,mule,15179,3.6.0
alejandro.sequeira,2015-07-10 14:04:53.970,Fix Version,jira,14583,3.6.0 M1,MULE-7627,mule,,
pabad,2014-05-22 01:01:30.193,Epic Link,custom,,,MULE-7624,mule,47779,MULE-7211
pabad,2014-05-22 01:04:19.319,assignee,jira,,,MULE-7624,mule,pabad,Pablo Abad
pabad,2014-06-24 18:37:35.716,priority,jira,6,To be reviewed,MULE-7624,mule,3,Major
pabad,2014-06-24 18:38:15.358,status,jira,1,Open,MULE-7624,mule,6,Closed
pabad,2014-06-24 18:38:15.358,Fix Version,jira,,,MULE-7624,mule,14583,3.6.0
pabad,2014-06-24 18:38:15.358,Fix Version,jira,,,MULE-7624,mule,14589,3.5.0
pabad,2014-06-24 18:38:15.358,resolution,jira,,,MULE-7624,mule,1,Fixed
pablo.kraan,2014-06-25 18:27:12.901,resolution,jira,1,Fixed,MULE-7624,mule,,
pablo.kraan,2014-06-25 18:27:12.901,status,jira,6,Closed,MULE-7624,mule,4,Reopened
pabad,2014-06-26 19:34:28.457,labels,jira,,,MULE-7624,mule,,esb-backlog
pabad,2014-06-26 19:35:10.405,Link,jira,,,MULE-7624,mule,EE-4095,This issue blocks EE-4095
rrinaudo,2014-07-31 16:48:25.264,Fix Version,jira,14583,3.6.0 M1,MULE-7624,mule,,
rrinaudo,2014-08-14 16:12:14.893,Story Points,custom,,,MULE-7624,mule,,3
rrinaudo,2014-08-14 16:12:18.432,Rank,custom,,,MULE-7624,mule,,Ranked higher
rrinaudo,2014-08-14 16:18:26.796,Sprint,custom,,,MULE-7624,mule,356,ESB Gasherbrum 2
marcosnc,2014-08-15 18:42:31.971,assignee,jira,pabad,Pablo Abad,MULE-7624,mule,,
mariano.gonzalez,2014-08-19 19:17:47.904,assignee,jira,,,MULE-7624,mule,mariano.gonzalez,Mariano Gonzalez
mariano.gonzalez,2014-08-19 22:25:54.387,status,jira,4,Reopened,MULE-7624,mule,3,In Progress
mariano.gonzalez,2014-08-20 15:10:08.618,status,jira,3,In Progress,MULE-7624,mule,10001,To Be Merged
mariano.gonzalez,2014-08-20 15:28:32.682,status,jira,10001,To Be Merged,MULE-7624,mule,6,Closed
mariano.gonzalez,2014-08-20 15:28:32.682,resolution,jira,,,MULE-7624,mule,1,Fixed
rrinaudo,2014-05-21 17:14:23.423,Rank,custom,,,MULE-7621,mule,,Ranked higher
rrinaudo,2014-05-21 17:15:23.946,Rank,custom,,,MULE-7621,mule,,Ranked higher
rrinaudo,2014-05-21 17:17:06.126,priority,jira,6,To be reviewed,MULE-7621,mule,2,Critical
rrinaudo,2014-05-21 17:17:23.850,Epic Link,custom,,,MULE-7621,mule,54003,EE-4011
rrinaudo,2014-05-21 17:19:39.523,Story Points,custom,,,MULE-7621,mule,,13
rrinaudo,2014-05-21 17:21:28.704,Sprint,custom,,,MULE-7621,mule,308,ESB Fitz Roy 2
mariano.gonzalez,2014-05-22 21:13:36.085,assignee,jira,,,MULE-7621,mule,mariano.gonzalez,Mariano Gonzalez
mariano.gonzalez,2014-05-23 14:17:13.612,status,jira,1,Open,MULE-7621,mule,3,In Progress
mariano.gonzalez,2014-05-27 20:37:19.303,status,jira,3,In Progress,MULE-7621,mule,6,Closed
mariano.gonzalez,2014-05-27 20:37:19.303,Fix Version,jira,,,MULE-7621,mule,14583,3.6.0
mariano.gonzalez,2014-05-27 20:37:19.303,resolution,jira,,,MULE-7621,mule,6,Completed
alejandro.sequeira,2015-07-10 14:05:03.093,Fix Version,jira,,,MULE-7621,mule,15179,3.6.0
alejandro.sequeira,2015-07-10 14:05:03.093,Fix Version,jira,14583,3.6.0 M1,MULE-7621,mule,,
pablo.lagreca.ce,2014-05-21 16:15:39.288,labels,jira,,,MULE-7620,mule,,esb-backlog
pablo.lagreca.ce,2014-05-21 16:16:31.028,Link,jira,,,MULE-7620,mule,MULE-7502,This issue relates to MULE-7502
pablo.lagreca.ce,2014-05-21 16:16:42.048,Effort points,custom,,,MULE-7620,mule,,13
pablo.lagreca.ce,2014-05-21 16:26:08.529,Rank,custom,,,MULE-7620,mule,,Ranked higher
pablo.lagreca.ce,2014-05-21 16:26:24.959,Rank,custom,,,MULE-7620,mule,,Ranked higher
pablo.lagreca.ce,2014-05-21 16:27:11.951,Story Points,custom,,,MULE-7620,mule,,13
pablo.lagreca.ce,2014-05-21 16:27:39.730,assignee,jira,,,MULE-7620,mule,afelisatti,Ana Felisatti
rrinaudo,2014-05-21 16:46:58.958,Rank,custom,,,MULE-7620,mule,,Ranked higher
rrinaudo,2014-05-21 17:21:27.776,Sprint,custom,,,MULE-7620,mule,308,ESB Fitz Roy 2
afelisatti,2014-05-22 15:52:50.334,Rank,custom,,,MULE-7620,mule,,Ranked higher
afelisatti,2014-05-22 15:52:55.011,Rank,custom,,,MULE-7620,mule,,Ranked lower
afelisatti,2014-05-22 15:53:09.028,priority,jira,6,To be reviewed,MULE-7620,mule,3,Major
afelisatti,2014-05-22 15:53:20.072,status,jira,1,Open,MULE-7620,mule,3,In Progress
rrinaudo,2014-06-04 16:17:28.682,Sprint,custom,308,ESB Fitz Roy 2,MULE-7620,mule,"308, 317","ESB Fitz Roy 2, ESB Fitz Roy 3"
rrinaudo,2014-06-19 17:17:33.381,Sprint,custom,"308, 317","ESB Fitz Roy 2, ESB Fitz Roy 3",MULE-7620,mule,"308, 317, 325","ESB Fitz Roy 2, ESB Fitz Roy 3, ESB Fitz Roy 4"
rrinaudo,2014-07-03 17:37:00.866,Sprint,custom,"308, 317, 325","ESB Fitz Roy 2, ESB Fitz Roy 3, ESB Fitz Roy 4",MULE-7620,mule,"308, 317, 325, 333","ESB Fitz Roy 2, ESB Fitz Roy 3, ESB Fitz Roy 4, ESB Fitz Roy 5"
afelisatti,2014-07-11 17:05:18.221,status,jira,3,In Progress,MULE-7620,mule,6,Closed
afelisatti,2014-07-11 17:05:18.221,Fix Version,jira,,,MULE-7620,mule,14583,3.6.0
afelisatti,2014-07-11 17:05:18.221,resolution,jira,,,MULE-7620,mule,1,Fixed
alejandro.sequeira,2015-07-10 14:04:37.775,Fix Version,jira,,,MULE-7620,mule,15179,3.6.0
alejandro.sequeira,2015-07-10 14:04:37.775,Fix Version,jira,14583,3.6.0 M1,MULE-7620,mule,,
scamina,2014-05-07 03:58:10.542,Rank,custom,,,MULE-7617,mule,,Ranked higher
scamina,2014-05-07 03:58:20.565,priority,jira,6,To be reviewed,MULE-7617,mule,2,Critical
scamina,2014-05-07 03:58:56.437,Epic Link,custom,,,MULE-7617,mule,51785,EE-4004
alejandro.sequeira,2014-05-12 17:20:39.990,Rank,custom,,,MULE-7617,mule,,Ranked lower
mariano.gonzalez,2014-05-14 16:35:41.309,assignee,jira,pabad,Pablo Abad,MULE-7617,mule,mariano.gonzalez,Mariano Gonzalez
mariano.gonzalez,2014-05-14 16:35:47.468,status,jira,1,Open,MULE-7617,mule,3,In Progress
mariano.gonzalez,2014-05-14 16:35:53.586,Sprint,custom,,,MULE-7617,mule,301,ESB Fitz Roy 1
mariano.gonzalez,2014-05-14 16:35:53.903,Rank,custom,,,MULE-7617,mule,,Ranked higher
mariano.gonzalez,2014-05-20 21:28:09.193,Project,jira,10238,Mule EE,MULE-7617,mule,10000,Mule
mariano.gonzalez,2014-05-20 21:28:09.193,Key,jira,,EE-4003,MULE-7617,mule,,MULE-7617
mariano.gonzalez,2014-05-20 21:28:09.193,Workflow,jira,147920,Mule EE workflow,MULE-7617,mule,150370,Main Mule Workflow v1.0
mariano.gonzalez,2014-05-20 21:28:09.193,Customer Value Points,custom,,10,MULE-7617,mule,,
mariano.gonzalez,2014-05-20 21:28:56.259,Fix Version,jira,,,MULE-7617,mule,14583,3.6.0
mariano.gonzalez,2014-05-20 21:28:56.259,Story Points,custom,,,MULE-7617,mule,,8
mariano.gonzalez,2014-05-20 21:28:56.259,Version,jira,,,MULE-7617,mule,14583,3.6.0
pabad,2014-05-21 00:16:53.647,summary,jira,,DevKit Extensions API: Create interfaces for extensions to report name/version and general information,MULE-7617,mule,,Design a stable API so that extensions can be added to the ESB
pabad,2014-05-21 00:16:53.647,description,jira,,This involves creating the interfaces and designing the scheme used to register and gather al the implementations that each module is going to provide at runtime. Also explore how to register uses of each connector type so that they can be queried later.,MULE-7617,mule,,"This involves designing a stable API that can be used to create ESB extensions. 
The initial scope of extensions will be operation blocks that represent an arbitrary operation on the payload.

The goal of this API is to isolate any such extension as much as possible from the ESB classes, allowing to specify operations at an abstract level, that can be automatically mapped to XML constructs in an automated fashion, and provides enough metadata so that both the runtime and tooling can leverage the new operations without further work.

This task is exploratory. The scope is to define a small subset of the API, and determine the registration and consumption mechanism as a proof of concept.

Note that this API has two different parts, one consumed by extension modules, and one consumed by the ESB/Tools, and we look to provide API stability on both surfaces.




"
